language	barbarism, expression, patois, vernacular, dialect, idiom, speech, vocabulary, diction, mother tongue, tongue	
large	abundant, coarse, gigantic, long, ample, colossal, grand, massive, big, commodious, great, spacious, broad, considerable, huge, vast, bulky, enormous, immense, wide, capacious, extensive	brief, infinitesimal, little, minute, petty, slender, tiny, diminutive, insignificant, mean, narrow, scanty, slight, trifling, inconsiderable, limited, microscopic, paltry, short, small, trivial
law	canon, economy, legislation, principle, code, edict, mandate, regulation, command, enactment, order, rule, commandment, formula, ordinance, statute, decree, jurisprudence, polity	
liberty	emancipation, freedom, independence, license	captivity, imprisonment, oppression, slavery, compulsion, necessity, serfdom, superstition, constraint, obligation, servitude, thraldom
light	blaze, gleam, glow, shimmer, flame, gleaming, illumination, shine, flare, glimmer, incandescence, shining, flash, glistening, luster, sparkle, flicker, glistering, scintillation, twinkle, glare, glitter, sheen, twinkling	blackness, darkness, dusk, gloominess, shade, dark, dimness, gloom, obscurity, shadow
likely	apt, conceivable, liable, probable, credible, conjectural, presumable, reasonable	doubtful, improbable, questionable, unreasonable, dubious, incredible, unlikely
listen	attend, hark, harken, hear, heed, list	be deaf to, ignore, neglect, scorn, slight
literature	belles-lettres, literary productions, publications, books, literary works, writings	
load	burden, charge, encumbrance, incubus, pack, cargo, clog, freight, lading, weight	
lock	bar, catch, fastening, hook, bolt, clasp, hasp, latch	
look	behold, discern, inspect, see, view, contemplate, gaze, regard, stare, watch, descry, glance, scan, survey	
love	affection, charity, friendship, regard, attachment, devotion, liking, tenderness, attraction, fondness	
make	become, constrain, fabricate, manufacture, bring about, construct, fashion, occasion, bring into being, create, force, perform, bring to pass, do, frame, reach, cause, effect, get, render, compel, establish, make out, require, compose, execute, make up, shape, constitute	
marriage	conjugal union, espousals, nuptials, spousals, wedding, espousal, matrimony, spousal, union, wedlock	bachelorhood, celibacy, divorce, maidenhood, virginity, widowhood
masculine	male, manful, manlike, manly, mannish, virile	
massacre	butchery, carnage, havoc, slaughter	
meddlesome	impertinent, intrusive, meddling, obtrusive, officious	modest, reserved, retiring, shy, unassuming, unobtrusive
melody	harmony, music, symphony, unison	
memory	recollection, reminiscence, retrospect, retrospection, remembrance	forgetfulness, oblivion, obliviousness, oversight, unconsciousness
mercy	benevolence, favor, kindness, mildness, benignity, forbearance, lenience, pardon, blessing, forgiveness, leniency, pity, clemency, gentleness, lenity, tenderness, compassion, grace	cruelty, implacability, punishment, rigor, sternness, hardness, justice, revenge, severity, vengeance, harshness, penalty
meter	euphony, measure, rhythm, verse	
mind	brain, instinct, reason, spirit, consciousness, intellect, sense, thought, disposition, intelligence, soul, understanding	body, brawn, brute force, material substance, matter
minute	circumstantial, diminutive, little, slender, comminuted, exact, particular, small, critical, fine, precise, tiny, detailed	
misfortune	adversity, disappointment, ill fortune, ruin, affliction, disaster, ill luck, sorrow, bereavement, distress, misadventure, stroke, blow, failure, mischance, trial, calamity, hardship, misery, tribulation, chastening, harm, mishap, trouble, chastisement, ill, reverse, visitation	blessing, consolation, gratification, pleasure, success, boon, good fortune, happiness, prosperity, triumph, comfort, good luck, joy, relief
mob	canaille, dregs of the people, masses, rabble, crowd, lower classes, populace, the vulgar	
model	archetype, facsimile, original, representation, copy, image, pattern, standard, design, imitation, prototype, type, example, mold	
modesty	backwardness, constraint, reserve, timidity, bashfulness, coyness, shyness, unobtrusiveness, coldness, diffidence	abandon, boldness, forwardness, impudence, pertness, sociability, arrogance, conceit, frankness, indiscretion, sauciness, assumption, confidence, freedom, loquaciousness, self-conceit, assurance, egotism, haughtiness, loquacity, self-sufficiency
money	bills, cash, funds, property, bullion, coin, gold, silver, capital, currency, notes, specie	
morose	acrimonious, dogged, ill-natured, splenetic, churlish, gloomy, severe, sulky, crabbed, gruff, snappish, sullen, crusty, ill-humored, sour, surly	amiable, complaisant, gentle, kind, pleasant, benignant, friendly, good-natured, loving, sympathetic, bland, genial, indulgent, mild, tender
motion	act, change, movement, process, transition, action, move, passage, transit	immobility, quiescence, quiet, repose, rest, stillness
mourn	bemoan, deplore, lament, regret, rue, sorrow, bewail, grieve	be joyful, exult, joy, make merry, rejoice, triumph
mutual	common, correlative, interchangeable, joint, reciprocal	detached, distinct, separate, severed, unconnected, unrequited, disconnected, disunited, separated, sundered, unreciprocated, unshared, dissociated
mysterious	abstruse, inexplicable, recondite, cabalistic, inscrutable, secret, dark, mystic, transcendental, enigmatical, mystical, unfathomable, hidden, obscure, unfathomed, incomprehensible, occult, unknown	
name	agnomen, denomination, prenomen, surname, appellation, designation, style, title, cognomen, epithet	
native	indigenous, innate, natal, natural, original	acquired, alien, artificial, assumed, foreign, unnatural
nautical	marine, maritime, naval, ocean, oceanic	
neat	clean, dapper, nice, prim, tidy, cleanly, natty, orderly, spruce, trim	dirty, negligent, slouchy, uncared for, disorderly, rough, slovenly, unkempt, dowdy, rude, soiled, untidy
necessary	essential, infallible, required, unavoidable, indispensable, needed, requisite, undeniable, inevitable, needful	casual, needless, optional, useless, contingent, non-essential, unnecessary, worthless
necessity	compulsion, fatality, requisite, destiny, fate, sine qua non, emergency, indispensability, unavoidableness, essential, indispensableness, urgency, exigency, need, want, extremity, requirement	choice, doubt, dubiousness, freedom, possibility, contingency, doubtfulness, fortuity, option, uncertainty
neglect	carelessness, heedlessness, negligence, scorn, default, inadvertence, omission, slackness, disregard, inattention, oversight, slight, disrespect, indifference, remissness, thoughtlessness, failure, neglectfulness	
new	fresh, modern, new-made, upstart, juvenile, new-fangled, novel, young, late, new-fashioned, recent, youthful	
nimble	active, alert, bustling, prompt, speedy, spry, agile, brisk, lively, quick, sprightly, swift	clumsy, dilatory, dull, heavy, inactive, inert, slow, sluggish, unready
normal	common, natural, ordinary, regular, typical, usual	abnormal, irregular, peculiar, singular, unprecedented, exceptional, monstrous, rare, uncommon, unusual
notwithstanding	altho(ugh), howbeit, nevertheless, tho(ugh), but, however, still, yet	
notwithstanding	despite, in spite of	
oath	adjuration, curse, profane swearing, affidavit, cursing, profanity, anathema, denunciation, reprobation, ban, execration, swearing, blaspheming, imprecation, sworn statement, blasphemy, malediction, vow	benediction, benison, blessing
obscure	abstruse, darksome, dusky, involved, ambiguous, deep, enigmatical, muddy, cloudy, dense, hidden, mysterious, complex, difficult, incomprehensible, profound, complicated, dim, indistinct, turbid, dark, doubtful, intricate, unintelligible	
obsolete	ancient, archaic, obsolescent, out of date, antiquated, disused, old, rare	
obstinate	contumacious, headstrong, mulish, resolute, decided, heady, obdurate, resolved, determined, immovable, opinionated, stubborn, dogged, indomitable, persistent, unconquerable, firm, inflexible, pertinacious, unflinching, fixed, intractable, refractory, unyielding	amenable, dutiful, pliable, tractable, complaisant, gentle, pliant, undecided, compliant, irresolute, submissive, wavering, docile, obedient, teachable, yielding
obstruct	arrest, check, embarrass, interrupt, stay, bar, choke, hinder, oppose, stop, barricade, clog, impede, retard	accelerate, aid, facilitate, free, open, promote, advance, clear, forward, further, pave the way for
old	aged, decrepit, immemorial, senile, ancient, elderly, olden, time-honored, antiquated, gray, patriarchal, time-worn, antique, hoary, remote, venerable	
operation	action, effect, force, performance, result, agency, execution, influence, procedure	failure, ineffectiveness, inutility, powerlessness, uselessness, inaction, inefficiency
order	command, injunction, mandate, requirement, direction, instruction, prohibition	allowance, consent, leave, liberty, license, permission, permit
ostentation	boast, flourish, parade, pompousness, vaunt, boasting, pageant, pomp, show, vaunting, display, pageantry, pomposity	diffidence, quietness, retirement, timidity, modesty, reserve, shrinking, unobtrusiveness
oversight	care, control, management, surveillance, charge, direction, superintendence, watch, command, inspection, supervision, watchfulness	
pain	ache, distress, suffering, torture, agony, pang, throe, twinge, anguish, paroxysm, torment, wo(e)	comfort, delight, ease, enjoyment, peace, rapture, relief, solace
palliate	apologize for, conceal, extenuate, hide, screen, cloak, cover, gloss over, mitigate, veil	
pardon	absolve, condone, forgive, pass by, remit, acquit, excuse, overlook, pass over	castigate, chastise, convict, doom, recompense, sentence, chasten, condemn, correct, punish, scourge, visit
pardon	absolution, amnesty, forgiveness, oblivion, acquittal, forbearance, mercy, remission	penalty, punishment, retaliation, retribution, vengeance
part	atom, fraction, member, section, component, fragment, particle, segment, constituent, ingredient, piece, share, division, instalment, portion, subdivision, element	
particle	atom, grain, mite, scrap, whit, corpuscle, iota, molecule, shred, element, jot, scintilla, tittle	aggregate, entirety, mass, quantity, sum, sum total, total, whole
patience	calmness, forbearance, long-suffering, sufferance, composure, fortitude, resignation, endurance, leniency, submission	
pay	allowance, hire, recompense, salary, compensation, honorarium, remuneration, stipend, earnings, payment, requital, wages, fee	
people	commonwealth, nation, race, state, tribe, community, population	
perceive	apprehend, comprehend, conceive, understand	fail of, ignore, lose, misapprehend, misconceive, miss, overlook
perfect	absolute, consummate, holy, spotless, accurate, correct, ideal, stainless, blameless, entire, immaculate, unblemished, complete, faultless, sinless, undefiled, completed, finished	bad, defective, imperfect, meager, scant, blemished, deficient, incomplete, perverted, short, corrupt, deformed, inferior, poor, spoiled, corrupted, fallible, insufficient, ruined, worthless, defaced, faulty, marred
permanent	abiding, enduring, lasting, steadfast, changeless, fixed, perpetual, unchangeable, constant, immutable, persistent, unchanging, durable, invariable, stable	
permission	allowance, authorization, leave, license, authority, consent, liberty, permit	denial, objection, prevention, refusal, resistance, hindrance, opposition, prohibition
pernicious	bad, evil, mischievous, pestilential, baneful, foul, noisome, poisonous, deadly, harmful, noxious, ruinous, deleterious, hurtful, perverting, unhealthful, destructive, injurious, pestiferous, unwholesome, detrimental, insalubrious	advantageous, favorable, helpful, profitable, serviceable, beneficent, good, invigorating, rejuvenating, useful, beneficial, healthful, life-giving, salutary, wholesome
perplexity	amazement, bewilderment, distraction, doubt, astonishment, confusion, disturbance, embarrassment	
persuade	allure, dispose, incline, move, bring over, entice, induce, prevail on or upon, coax, impel, influence, urge, convince, incite, lead, win over	deter, discourage, dissuade, hinder, hold back, repel, restrain
pertness	boldness, forwardness, liveliness, sprightliness, briskness, impertinence, sauciness, flippancy, impudence, smartness	bashfulness, demureness, diffidence, humility, modesty, shyness
perverse	contrary, froward, petulant, untoward, factious, intractable, stubborn, wayward, fractious, obstinate, ungovernable, wilful	accommodating, complaisant, genial, kind, amenable, compliant, governable, obliging
physical	bodily, corporeal, natural, tangible, corporal, material, sensible, visible	hyperphysical, intangible, invisible, moral, unreal, immaterial, intellectual, mental, spiritual, unsubstantial
pique	displeasure, irritation, offense, resentment, umbrage, grudge	approval, contentment, delight, gratification, pleasure, satisfaction, complacency
pitiful	abject, lamentable, paltry, sorrowful, base, miserable, pathetic, touching, contemptible, mournful, piteous, woful, despicable, moving, pitiable, wretched	august, dignified, grand, lofty, sublime, beneficent, exalted, great, mighty, superb, commanding, glorious, helpful, noble, superior
pity	commiseration, condolence, sympathy, tenderness, compassion, mercy	barbarity, ferocity, harshness, pitilessness, severity, brutality, hard-heartedness, inhumanity, rigor, sternness, cruelty, hardness, mercilessness, ruthlessness, truculence
plant	seed, seed down, set, set out, sow	eradicate, extirpate, root up, uproot, weed out
plead	advocate, ask, beseech, implore, solicit, argue, beg, entreat, press, urge	
pleasant	agreeable, good-natured, kindly, pleasing, attractive, kind, obliging, pleasurable	arrogant, displeasing, glum, ill-humored, repelling, austere, dreary, grim, ill-natured, repulsive, crabbed, forbidding, harsh, offensive, unkind, disagreeable, gloomy, hateful, repellent, unpleasant
plentiful	abounding, bountiful, generous, plenteous, abundant, complete, large, profuse, adequate, copious, lavish, replete, affluent, enough, liberal, rich, ample, exuberant, luxuriant, sufficient, bounteous, full, overflowing, teeming	deficient, inadequate, narrow, scanty, small, drained, insufficient, niggardly, scarce, sparing, exhausted, mean, poor, scrimped, stingy, impoverished, miserly, scant, short, straitened
poetry	meter, numbers, poesy, song, metrical composition, poem, rime, verse	prosaic speech, prosaic writing, prose
polite	accomplished, courtly, genteel, urbane, civil, cultivated, gracious, well-behaved, complaisant, cultured, obliging, well-bred, courteous, elegant, polished, well-mannered	awkward, clownish, ill-mannered, insulting, uncouth, bluff, coarse, impertinent, raw, unmannerly, blunt, discourteous, impolite, rude, unpolished, boorish, ill-behaved, impudent, rustic, untaught, brusk, ill-bred, insolent, uncivil, untutored
polity	constitution, policy, form or system of government	
portion	lot, parcel, part, proportion, share	
poverty	beggary, distress, mendicancy, pauperism, privation, destitution, indigence, need, penury, want	
power	ability, competency, expertness, readiness, aptitude, dexterity, faculty, skill, capability, efficacy, force, strength, capacity, efficiency, might, susceptibility, cleverness, energy, qualification, talent, cogency	awkwardness, helplessness, inability, incompetence, stupidity, dulness, imbecility, inaptitude, inefficiency, unskilfulness, feebleness, impotence, incapacity, maladroitness, weakness
praise	acclaim, approbation, compliment, laudation, acclamation, approval, encomium, panegyric, adulation, cheering, eulogy, plaudit, applause, cheers, flattery, sycophancy	abuse, condemnation, disapproval, obloquy, scorn, animadversion, contempt, disparagement, reproach, slander, blame, denunciation, hissing, reproof, vilification, censure, disapprobation, ignominy, repudiation, vituperation
pray	ask, bid, entreat, invoke, request, beg, call upon, implore, petition, supplicate, beseech, conjure, importune, plead	
precarious	doubtful, hazardous, risky, unsettled, dubious, insecure, unassured, unstable, equivocal, perilous, uncertain, unsteady	actual, firm, infallible, stable, sure, undoubted, assured, immutable, real, steady, undeniable, unquestionable, certain, incontestable, settled, strong
precedent	antecedent, case, instance, pattern, authority, example, obiter dictum, warrant	
predestination	fate, foreknowledge, foreordination, necessity	accident, choice, freedom, independence, chance, free agency, free will, uncertainty
prejudice	bias, preconception, presumption, partiality, prepossession, unfairness	certainty, conviction, evidence, reason, conclusion, demonstration, proof, reasoning
pretense	affectation, disguise, pretext, simulation, air, dissimulation, ruse, subterfuge, assumption, excuse, seeming, trick, cloak, mask, semblance, wile, color, pretension, show	actuality, fact, guilelessness, ingenuousness, reality, sincerity, candor, frankness, honesty, openness, simplicity, truth
prevent	anticipate, forestall, obviate, preclude	
previous	antecedent, foregoing, front, preceding, anterior, former, introductory, preliminary, earlier, forward, precedent, prior	after, consequent, hind, hindmost, latter, subsequent, concluding, following, hinder, later, posterior, succeeding
price	charge, cost, expenditure, expense, outlay, value, worth	
pride	arrogance, ostentation, self-exaltation, assumption, presumption, self-respect, conceit, reserve, superciliousness, disdain, self-complacency, vainglory, haughtiness, self-conceit, vanity, insolence, self-esteem	humility, lowliness, meekness, modesty, self-abasement, self-distrust
primeval	aboriginal, indigenous, patriarchal, primitive, ancient, native, primal, primordial, autochthonic, old, primary, pristine, immemorial, original, prime, uncreated	adventitious, foreign, late, new, recent, exotic, fresh, modern, novel
profit	advantage, expediency, proceeds, service, avail, gain, receipts, usefulness, benefit, good, return, utility, emolument, improvement, returns, value	damage, detriment, harm, injury, ruin, destruction, disadvantage, hurt, loss, waste
progress	advance, development, improvement, proficiency, advancement, growth, increase, progression, attainment	check, delay, falling off, retrogression, stop, decline, falling back, relapse, stay, stoppage
prohibit	debar, forbid, inhibit, preclude, disallow, hinder, interdict, prevent	allow, empower, let, require, authorize, enjoin, license, sanction, command, give consent, order, suffer, consent to, give leave, permit, tolerate, direct, give permission, put up with, warrant
promote	advance, encourage, forward, prefer, raise, aid, exalt, foster, push, urge forward, assist, excite, further, push on, urge on, elevate, foment, help	
propitiation	atonement, expiation, reconciliation, satisfaction	alienation, curse, penalty, reprobation, vengeance, chastisement, estrangement, punishment, retribution, wrath, condemnation, offense
propitious	auspicious, benignant, favorable, gracious, kindly, benign, clement, friendly, kind, merciful	adverse, forbidding, ill-disposed, repellent, unfriendly, antagonistic, hostile, inauspicious, unfavorable, unpropitious
proposal	bid, offer, overture, proposition	acceptance, denial, disapproval, refusal, rejection, repulse
propose		
protract	continue, delay, elongate, lengthen, procrastinate, defer, draw out, extend, postpone, prolong	abbreviate, conclude, curtail, hurry, reduce, abridge, contract, hasten, limit, shorten
proverb	adage, axiom, maxim, saw, aphorism, byword, motto, saying, apothegm, dictum, precept, truism	
prowess	bravery, gallantry, intrepidity, courage, heroism, valor	cowardice, cowardliness, effeminacy, fear, pusillanimity, timidity
prudence	care, discretion, judgment, carefulness, forecast, judiciousness, caution, foresight, providence, circumspection, forethought, wisdom, consideration, frugality	folly, improvidence, indiscretion, rashness, thoughtlessness, heedlessness, imprudence, prodigality, recklessness, wastefulness
purchase	acquire, barter for, get, procure, secure, bargain for, buy, obtain	barter, dispose of, exchange, put to sale, sell
pure	absolute, guiltless, simple, unmixed, chaste, holy, spotless, unpolluted, classic, immaculate, stainless, unspotted, classical, incorrupt, true, unstained, clean, innocent, unadulterated, unsullied, clear, mere, unblemished, untainted, continent, perfect, uncorrupted, untarnished, genuine, real, undefiled, upright, guileless, sheer, unmingled, virtuous	adulterated, foul, indecent, obscene, tainted, defiled, gross, indelicate, polluted, tarnished, dirty, immodest, lewd, stained, unchaste, filthy, impure, mixed, sullied, unclean
put	deposit, lay, place, set	
queer	anomalous, erratic, odd, strange, bizarre, extraordinary, peculiar, uncommon, comical, fantastic, preposterous, unique, crotchety, funny, quaint, unmatched, curious, grotesque, ridiculous, unusual, droll, laughable, singular, whimsical, eccentric, ludicrous	common, familiar, normal, regular, customary, natural, ordinary, usual
quicken	accelerate, drive on, hasten, promote, advance, expedite, hurry, speed, despatch, facilitate, make haste, urge, drive, further, press forward, urge on	check, clog, delay, drag, hinder, impede, obstruct, retard
quote	cite, extract, plagiarize, repeat, excerpt, paraphrase, recite	
racy	flavorous, lively, pungent, spicy, forcible, piquant, rich, spirited	cold, flat, insipid, stale, tasteless, dull, flavorless, prosy, stupid, vapid
radical	complete, ingrained, perfect, constitutional, innate, positive, entire, native, primitive, essential, natural, thorough, extreme, organic, thoroughgoing, fundamental, original, total	conservative, incomplete, palliative, slight, tentative, inadequate, moderate, partial, superficial, trial
rare	curious, odd, scarce, unique, extraordinary, peculiar, singular, unparalleled, incomparable, precious, strange, unprecedented, infrequent, remarkable, uncommon, unusual	
reach	arrive, attain, come to, enter, gain, get to, land	depart, embark, go, go away, leave, set out, set sail, start, weigh anchor
real	actual, demonstrable, genuine, true, authentic, developed, positive, unquestionable, certain, essential, substantial, veritable	conceived, feigned, illusory, supposed, unreal, fabulous, fictitious, imaginary, supposititious, untrue, fanciful, hypothetical, reported, theoretical, visionary
reason	argue, debate, discuss, establish, question, contend, demonstrate, dispute, prove, wrangle, controvert	
reason	account, cause, end, motive, principle, aim, consideration, ground, object, purpose, argument, design	
reasoning	argument, argumentation, debate, ratiocination	
rebellious	contumacious, mutinous, uncontrollable, disobedient, refractory, ungovernable, insubordinate, seditious, unmanageable, intractable	compliant, docile, manageable, subservient, controllable, dutiful, obedient, tractable, deferential, gentle, submissive, yielding
record	account, enrolment, instrument, register, archive, entry, inventory, roll, catalogue, enumeration, memorandum, schedule, chronicle, history, memorial, scroll, document, inscription, muniment	
recover	be cured or healed, heal, recuperate, restore, be restored, reanimate, regain, resume, cure, recruit, repossess, retrieve	die, fail, grow worse, relapse, sink
refinement	civilization, cultivation, culture, elegance, politeness	barbarism, brutality, coarseness, rudeness, savagery, boorishness, clownishness, grossness, rusticity, vulgarity
refute	confound, confute, disprove, overthrow, repel	
reliable	trustworthy, trusty	
religion	devotion, godliness, morality, piety, theology, faith, holiness, pietism, righteousness, worship	atheism, godlessness, irreligion, sacrilege, ungodliness, blasphemy, impiety, profanity, unbelief, wickedness
reluctant	averse, disinclined, loath, slow, backward, indisposed, opposed, unwilling	desirous, disposed, eager, favorable, inclined, willing
remark	annotation, comment, note, observation, utterance	
rend	break, cleave, mangle, rive, sever, sunder, burst, lacerate, rip, rupture, slit, tear	heal, join, mend, reunite, secure, sew, solder, stitch, unite, weld
renounce	abandon, disavow, disown, recant, repudiate, abjure, discard, forswear, refuse, retract, deny, disclaim, recall, reject, revoke	acknowledge, assert, cherish, defend, maintain, proclaim, uphold, advocate, avow, claim, hold, own, retain, vindicate
repentance	compunction, contriteness, regret, self-condemnation, contrition, penitence, remorse, sorrow	approval, content, obduracy, self-complacency, comfort, hardness, obstinacy, self-congratulation, complacency, impenitence, self-approval, stubbornness
report	account, narrative, rehearsal, rumor, story, description, recital, relation, statement, tale, narration, record	
reproof	admonition, chiding, disapproval, reprimand, animadversion, comment, objurgation, reproach, blame, condemnation, rebuke, reproval, censure, criticism, reflection, upbraiding, check, denunciation, reprehension	applause, approval, encomium, eulogy, panegyric, praise, approbation, commendation
reprove	admonish, condemn, reprimand, blame, expostulate with, reproach, censure, find fault with, take to task, chasten, rebuke, upbraid, check, remonstrate with, warn, chide, reprehend	abet, approve, countenance, impel, instigate, applaud, cheer, encourage, incite, urge on
requite	avenge, punish, remunerate, revenge, compensate, quit, repay, reward, pay, reciprocate, retaliate, satisfy, pay off, recompense, return, settle with	absolve, excuse, forgive, overlook, pass over, acquit, forget, neglect, pardon, slight
rest	calm, pause, quietness, slumber, calmness, peace, quietude, stay, cessation, peacefulness, recreation, stillness, ease, quiescence, repose, stop, intermission, quiet, sleep, tranquillity	agitation, disturbance, movement, stir, tumult, commotion, excitement, restlessness, strain, unrest, disquiet, motion, rush, toil, work
restive	balky, impatient, rebellious, restless, fidgety, intractable, recalcitrant, skittish, fractious, mulish, refractory, stubborn, fretful, mutinous, resentful, unruly, frisky, obstinate, restiff, vicious	docile, manageable, passive, quiet, tractable, gentle, obedient, peaceable, submissive, yielding
restrain	abridge, constrain, hold in, keep under, bridle, curb, keep, repress, check, hinder, keep back, restrict, circumscribe, hold, keep down, suppress, confine, hold back, keep in, withhold	aid, arouse, encourage, free, incite, release, animate, emancipate, excite, impel, let loose, set free
retirement	loneliness, privacy, seclusion, solitude	association, companionship, company, converse, fellowship, society
revelation	apocalypse, disclosure, manifestation	cloud, concealment, mystery, shrouding, cloudiness, hiding, obscuration, veiling
revenge	avenging, retaliation, retribution, vengeance, requital	compassion, forgiveness, mercy, pardon, pity, reconciliation, excuse, grace
revolution	anarchy, insurrection, revolt, confusion, lawlessness, riot, disintegration, mutiny, sedition, disorder, rebellion, tumult, insubordination	authority, domination, government, obedience, sovereignty, command, dominion, law, order, submission, control, empire, loyalty, rule, supremacy
revolve	roll, rotate, turn	bind, chafe, grind, slide, slip, stand, stick
riddle	conundrum, enigma, paradox, problem, puzzle	answer, axiom, explanation, proposition, solution
right	claim, franchise, liberty, prerogative, exemption, immunity, license, privilege	
rise	arise, ascend, emanate, flow, issue, proceed, spring	decline, descend, drop, fall, go down, set, settle, sink
robber	bandit, depredator, freebooter, pirate, brigand, despoiler, highwayman, plunderer, buccaneer, footpad, marauder, raider, burglar, forager, pillager, thief	
royal	august, kingly, majestic, princely, kinglike, magnificent, munificent, regal	beggarly, contemptible, mean, poor, servile, slavish, vile
rustic	agricultural, coarse, pastoral, uncouth, artless, countrified, plain, unpolished, awkward, country, rude, unsophisticated, boorish, hoidenish, rural, untaught, bucolic, inelegant, sylvan, verdant, clownish, outlandish	accomplished, cultured, polished, refined, urbane, city-like, elegant, polite, urban, well-bred
sacrament	ceremony, eucharist, observance, rite, solemnity, communion, Lord's Supper, ordinance, service	
sagacious	able, intelligent, perspicacious, sensible, acute, keen, quick of scent, sharp, apt, keen-sighted, quick-scented, sharp-witted, clear-sighted, keen-witted, rational, shrewd, discerning, judicious, sage, wise	absurd, foolish, ignorant, obtuse, silly, sottish, undiscerning, dull, futile, irrational, senseless, simple, stupid, unintelligent
sale	bargain, barter, change, deal, exchange, trade	
sample	case, exemplification, instance, example, illustration, specimen	abnormality, aggregate, exception, monstrosity, total, whole
satisfy	cloy, fill, sate, suffice, content, glut, satiate, surfeit	check, disappoint, restrain, starve, straiten, deny, refuse, restrict, stint, tantalize
scholar	disciple, learner, pupil, savant, student	dunce, fool, idiot, idler, ignoramus, illiterate person
science	art, knowledge	
security	bail, earnest, gage, pledge, surety	
self-abnegation	self-control, self-devotion, self-renunciation, self-denial, self-immolation, self-sacrifice	self-gratification, self-indulgence, selfishness, self-seeking, self-will
send	cast, despatch, emit, impel, propel, dart, discharge, fling, lance, sling, delegate, dismiss, forward, launch, throw, depute, drive, hurl, project, transmit	bring, convey, give, hold, receive, carry, get, hand, keep, retain
sensation	emotion, feeling, perception, sense	
sensibility	feeling, impressibility, sensitiveness, susceptibility	coldness, deadness, hardness, insensibility, numbness, unconsciousness
severe	austere, inflexible, rigorous, uncompromising, hard, morose, stern, unmitigated, harsh, relentless, stiff, unrelenting, inexorable, rigid, strict, unyielding	affable, easy, gentle, lenient, pliable, sweet, tractable, bland, genial, indulgent, mild, soft, tender, yielding
shake	agitate, jar, quake, shiver, totter, brandish, joggle, quaver, shudder, tremble, flap, jolt, quiver, sway, vibrate, fluctuate, jounce, reel, swing, wave, flutter, oscillate, rock, thrill, waver	
shelter	cover, guard, protect, shield, defend, harbor, screen, ward	betray, cast out, expel, expose, give up, refuse, reject, surrender
sign	emblem, mark, presage, symbol, token, indication, note, prognostic, symptom, type, manifestation, omen, signal	
sin	crime, fault, misdeed, vice, criminality, guilt, offense, viciousness, delinquency, ill-doing, transgression, wickedness, depravity, immorality, ungodliness, wrong, evil, iniquity, unrighteousness, wrong-doing	blamelessness, goodness, integrity, rectitude, sinlessness, excellence, holiness, morality, right, uprightness, godliness, innocence, purity, righteousness, virtue
sing	carol, chant, chirp, chirrup, hum, warble	
skeptic	agnostic, deist, doubter, infidel, unbeliever, atheist, disbeliever, freethinker	believer, Christian
sketch	brief, draft, outline, plan, design, drawing, picture, skeleton	
skilful	accomplished, apt, dexterous, happy, proficient, adept, clever, expert, ingenious, skilled, adroit, deft, handy, practised, trained	awkward, clumsy, inexpert, shiftless, unskilled, untrained, bungling, helpless, maladroit, unhandy, untaught
slander	asperse, decry, disparage, revile, backbite, defame, libel, traduce, calumniate, depreciate, malign, vilify	defend, eulogize, extol, laud, praise, vindicate
slang	cant, colloquialism, vulgarism, vulgarity	
slow	dawdling, dilatory, gradual, lingering, slack, delaying, drowsy, inactive, moderate, sluggish, deliberate, dull, inert, procrastinating, tardy	
sneer	fling, gibe, jeer, mock, scoff, taunt	
socialism	collectivism, communism, fabianism	
sound	noise, note, tone	
speak	announce, converse, discourse, say, articulate, declaim, enunciate, talk, chat, declare, express, tell, chatter, deliver, pronounce, utter	
speech	address, dissertation, oration, speaking, discourse, harangue, oratory, talk, disquisition, language, sermon, utterance	hush, silence, speechlessness, stillness, taciturnity
spontaneous	automatic, impulsive, involuntary, voluntary, free, instinctive, unbidden, willing	
spy	detective, emissary, scout	
stain	blot, discolor, dishonor, soil, sully, tinge, color, disgrace, dye, spot, tarnish, tint	
state	affirm, aver, declare, predicate, set forth, allege, avouch, depose, pronounce, specify, assert, avow, express, propound, swear, asseverate, certify, inform, protest, tell, assure, claim, maintain, say, testify	contradict, controvert, disprove, gainsay, refute, retract, contravene, deny, dispute, oppose, repudiate, waive
steep	abrupt, high, precipitous, sharp, sheer	easy, flat, gentle, gradual, horizontal, level, low, slight
storm	agitation, disturbance, tempest	calm, fair weather, hush, peace, serenity, stillness, tranquillity
story	account, legend, narrative, recital, relation, anecdote, myth, novel, record, tale, incident, narration	annals, biography, chronicle, history, memoir
stupidity	apathy, insensibility, slowness, stupefaction, dulness, obtuseness, sluggishness, stupor	acuteness, brilliancy, keenness, sagacity, alertness, cleverness, quickness, sense, animation, intelligence, readiness, sensibility
stupor	apathy, fainting, stupefaction, syncope, asphyxia, insensibility, swoon, torpor, coma, lethargy, swooning, unconsciousness	
subsidy	aid, bounty, indemnity, reward, support, allowance, gift, pension, subvention, tribute, bonus, grant, premium	
subvert	destroy, overthrow, ruin, supplant, extinguish, overturn, supersede, suppress	conserve, keep, perpetuate, preserve, sustain, uphold
succeed	achieve, attain, flourish, prevail, prosper, thrive, win	be defeated, come short, fail, fall short, lose, miss, miscarry
suggestion	hint, implication, innuendo, insinuation, intimation	
supernatural	miraculous, preternatural, superhuman	common, commonplace, everyday, natural, ordinary, usual
